Project Name,Address Wallet,Address,Investment,Profit,Transactions,Win Rate,PnL,ROI,Initial Balance
BELLA,https://solscan.io/account/nPpmNHkQnzGBTxjR64f5MunTGTD8vGLHnfmh4xGDsAU,nPpmNHkQnzGBTxjR64f5MunTGTD8vGLHnfmh4xGDsAU,$1K,$4K,1,,,,
BELLA,https://solscan.io/account/8ez46NCNdyp9y1hvdtTP9S1mriNE6MDdeTux3NcHh6hC,8ez46NCNdyp9y1hvdtTP9S1mriNE6MDdeTux3NcHh6hC,$1K,$3K,1,,,,
BELLA,https://solscan.io/account/5Mv3rX8VuuVxtPibyGKFRJ8JxZWqteVKZywm16ReUqUv,5Mv3rX8VuuVxtPibyGKFRJ8JxZWqteVKZywm16ReUqUv,$426,$3K,1,,,,
BELLA,https://solscan.io/account/Fq8CxaXJ3t9ojtSrX94NSPjzfhHXbsxtFT77fGmmtFNx,Fq8CxaXJ3t9ojtSrX94NSPjzfhHXbsxtFT77fGmmtFNx,$568,$2K,1,,,,
BELLA,https://solscan.io/account/8pHqjDjCswmy9TG7oVE7C64QQj4mn29t4zyucB1iqJNq,8pHqjDjCswmy9TG7oVE7C64QQj4mn29t4zyucB1iqJNq,$284,$2K,1,,,,
BELLA,https://solscan.io/account/9rRTQXKnmkAw5YWDktm2hMxoMY1Ng1i8ULNdypmQ6tPP,9rRTQXKnmkAw5YWDktm2hMxoMY1Ng1i8ULNdypmQ6tPP,$71,$1K,1,,,,
BELLA,https://solscan.io/account/CXDDGiSeFRwYsSjC2xSoAS24fYQDspdSg6PLaKEc3xuH,CXDDGiSeFRwYsSjC2xSoAS24fYQDspdSg6PLaKEc3xuH,$284,$1K,1,,,,
BELLA,https://solscan.io/account/FkEpiP4RSiRMjqTJuFfHcCv7pzpamTzWhcHcAGcLgtru,FkEpiP4RSiRMjqTJuFfHcCv7pzpamTzWhcHcAGcLgtru,$142,$800,1,,,,
BELLA,https://solscan.io/account/6yiJvXpWxi1YJGYYRv6f6P84Dm61xA77hwb77MrpMvQc,6yiJvXpWxi1YJGYYRv6f6P84Dm61xA77hwb77MrpMvQc,$282,$636,1,,,,
BELLA,https://solscan.io/account/B4NYyviTrhtJdHymvckSTRmYaRJJkPmzRigB1Hnrv72d,B4NYyviTrhtJdHymvckSTRmYaRJJkPmzRigB1Hnrv72d,$71,$589,1,,,,
BELLA,https://solscan.io/account/424z2J9dozATCxc6ZPMoEu7TB2JpT6QkNBNUaYkBf262,424z2J9dozATCxc6ZPMoEu7TB2JpT6QkNBNUaYkBf262,$144,$580,1,,,,
BELLA,https://solscan.io/account/FAHKkWAdC7cXLCRVVf47d7KeHaQtojA6GEeVf4JcupF3,FAHKkWAdC7cXLCRVVf47d7KeHaQtojA6GEeVf4JcupF3,$142,$432,1,,,,
BELLA,https://solscan.io/account/7HjPD5kUQXCP9nv5nK8hT6BmsrcsNagdVViEqLGwReSU,7HjPD5kUQXCP9nv5nK8hT6BmsrcsNagdVViEqLGwReSU,$140,$340,1,,,,
BELLA,https://solscan.io/account/8MH3AeNbCVzBw78zvRg4GRVvKjb5QyYXY6fK7rtB5qEw,8MH3AeNbCVzBw78zvRg4GRVvKjb5QyYXY6fK7rtB5qEw,$71,$333,1,,,,
BELLA,https://solscan.io/account/EL1neUmWpqhuNsBLTpDbXHJ4ZYsmE99jwozz8WR7Q8qY,EL1neUmWpqhuNsBLTpDbXHJ4ZYsmE99jwozz8WR7Q8qY,$28,$316,1,,,,
BELLA,https://solscan.io/account/E9YXBbaDupLZseDKPSjh25rgkaZ9P8rQrSePC8GXGzzV,E9YXBbaDupLZseDKPSjh25rgkaZ9P8rQrSePC8GXGzzV,$142,$293,1,,,,
BELLA,https://solscan.io/account/BmevfzoFewn6vdVaw8oFEHVsVdsXqSLf6yihnv1UPFLB,BmevfzoFewn6vdVaw8oFEHVsVdsXqSLf6yihnv1UPFLB,$71,$225,1,,,,
BELLA,https://solscan.io/account/9yPg7BtogivmUm11mHhBGbZTuHkAyCh4e7FUpmVoukYT,9yPg7BtogivmUm11mHhBGbZTuHkAyCh4e7FUpmVoukYT,$71,$190,1,,,,
BELLA,https://solscan.io/account/2XWwKENJm3qVrWmr5NktwbgE8oevtGvXLN4PKhot4Jhm,2XWwKENJm3qVrWmr5NktwbgE8oevtGvXLN4PKhot4Jhm,$71,$187,1,,,,
BELLA,https://solscan.io/account/AjaSGuKh7gWp64FkwQQMHtv8uApogionvzkg9ay2GfnW,AjaSGuKh7gWp64FkwQQMHtv8uApogionvzkg9ay2GfnW,$70,$169,1,,,,
BELLA,https://solscan.io/account/CiLYfEt42g9gf8UjRzjYsZe1W4uvhnSSFSpn4rQiK3UC,CiLYfEt42g9gf8UjRzjYsZe1W4uvhnSSFSpn4rQiK3UC,$71,$165,1,,,,
BELLA,https://solscan.io/account/AB9SK394fC17shUj9HBAp8mosJVqPiCJaD5haEya8E2X,AB9SK394fC17shUj9HBAp8mosJVqPiCJaD5haEya8E2X,$42,$158,1,,,,
BELLA,https://solscan.io/account/4PuLuajGbHzfxS9iEYPMAw5AhxuporgoTkyUiWLBNCB2,4PuLuajGbHzfxS9iEYPMAw5AhxuporgoTkyUiWLBNCB2,$42,$150,1,,,,
BELLA,https://solscan.io/account/EQUz9e69DJBYve5jDfmv2K8tZ5CcJXJsFuA2SWtCizwK,EQUz9e69DJBYve5jDfmv2K8tZ5CcJXJsFuA2SWtCizwK,$71,$149,1,,,,
USSY,https://solscan.io/account/GiQoXaRhEinnvYYYNSLqeP8cVD7XANUp7H4HErKCV7PP,GiQoXaRhEinnvYYYNSLqeP8cVD7XANUp7H4HErKCV7PP,$294,$1K,1,,,,
USSY,https://solscan.io/account/GHwW5xGKEBSFvxNzfauHb9Dd8mgSGoJ8KkPb7sU5c6zr,GHwW5xGKEBSFvxNzfauHb9Dd8mgSGoJ8KkPb7sU5c6zr,$221,$461,1,,,,
USSY,https://solscan.io/account/BWGVDFnMhsChscZViDoCSAmUHaT8wQ2C5ZYXvCQ14NoU,BWGVDFnMhsChscZViDoCSAmUHaT8wQ2C5ZYXvCQ14NoU,$73,$373,1,,,,
USSY,https://solscan.io/account/8bFsarxNmjcbrkmRMMDwFda88jLt6QzEDdfKuivs6AKs,8bFsarxNmjcbrkmRMMDwFda88jLt6QzEDdfKuivs6AKs,$147,$336,1,,,,
USSY,https://solscan.io/account/5w1kR6CMJ4Eyj1qHvYGsoknkCTkLYZtLKY4oPgZ8De1A,5w1kR6CMJ4Eyj1qHvYGsoknkCTkLYZtLKY4oPgZ8De1A,$51,$308,1,,,,
USSY,https://solscan.io/account/AMZTH67j9bGBY1ECvyKtdXkq83Hnxv79VkhmdTS6ZfMB,AMZTH67j9bGBY1ECvyKtdXkq83Hnxv79VkhmdTS6ZfMB,$146,$305,1,,,,
USSY,https://solscan.io/account/AUFCze8rdzc6nQFwFWA9tmna3uN7nmLa5ye9EMJa9PfL,AUFCze8rdzc6nQFwFWA9tmna3uN7nmLa5ye9EMJa9PfL,$44,$252,1,,,,
USSY,https://solscan.io/account/8J8k4jB1RjmqTuCzsVoF6JRnGm4uVKQb62SKbZ8SgZXT,8J8k4jB1RjmqTuCzsVoF6JRnGm4uVKQb62SKbZ8SgZXT,$51,$181,1,,,,
USSY,https://solscan.io/account/2AofLmSRfTvjsfPfCyPbAQ38uJyEgWPQLE9zm9ji918G,2AofLmSRfTvjsfPfCyPbAQ38uJyEgWPQLE9zm9ji918G,$73,$164,1,,,,
USSY,https://solscan.io/account/6DekZLUEC4H2Le2NzZGjsB21VUPYhWF7ob7xZ2LeQz9h,6DekZLUEC4H2Le2NzZGjsB21VUPYhWF7ob7xZ2LeQz9h,$14,$157,1,,,,
GUMMY,https://solscan.io/account/GDzQ5TxoY1mg8zrF1Hmexq3A5nMgod3PyTS6xtLzxi7V,GDzQ5TxoY1mg8zrF1Hmexq3A5nMgod3PyTS6xtLzxi7V,$1.5,$69K,1,,,,
GUMMY,https://solscan.io/account/7n739t3taUZLcQ8b8XMHSgUVfiqSA2762VGAKZU5TDvk,7n739t3taUZLcQ8b8XMHSgUVfiqSA2762VGAKZU5TDvk,$2K,$36K,1,,,,
GUMMY,https://solscan.io/account/8Dmy23foRZnYPLgbFnEgz5tfL92rYL2qpMfgGhihBS3o,8Dmy23foRZnYPLgbFnEgz5tfL92rYL2qpMfgGhihBS3o,$13,$18K,1,,,,
GUMMY,https://solscan.io/account/GwV5wD1ZM4yQVDbqjNWUCaxucrfCVZqotuJcQj5fwMw5,GwV5wD1ZM4yQVDbqjNWUCaxucrfCVZqotuJcQj5fwMw5,$298,$12K,1,,,,
GUMMY,https://solscan.io/account/6R9YzS3J8yBFY9Ufi21BUZwzPqdj4vRAxwY2GBbut9d5,6R9YzS3J8yBFY9Ufi21BUZwzPqdj4vRAxwY2GBbut9d5,$3K,$11K,1,,,,
POPCAT,https://solscan.io/account/5Y28uzpuCp8hFW6x62nduqQzfTNq9Ui2tNVAM76shwbL,5Y28uzpuCp8hFW6x62nduqQzfTNq9Ui2tNVAM76shwbL,$3K,$161K,1,,,,
POPCAT,https://solscan.io/account/7s1eoeJboF9PHirZhLJYG4arhPHQ24psoUKeVnrKNPEL,7s1eoeJboF9PHirZhLJYG4arhPHQ24psoUKeVnrKNPEL,$2K,$77K,1,,,,
POPCAT,https://solscan.io/account/HMQBoevduzjnxLaQoCiArB8t6uyZh8fpEEwC1fdYiWKb,HMQBoevduzjnxLaQoCiArB8t6uyZh8fpEEwC1fdYiWKb,$6K,$66K,1,,,,
POPCAT,https://solscan.io/account/HV3CJqAMEeQ8egdmsxCM2XfbzteSGUEW45zvzoHmyDcY,HV3CJqAMEeQ8egdmsxCM2XfbzteSGUEW45zvzoHmyDcY,$11K,$61K,1,,,,
POPCAT,https://solscan.io/account/A2rCQdCqQB4wu72x9Q7iq1QugtdZmcyWsiSPfgfZzu2u,A2rCQdCqQB4wu72x9Q7iq1QugtdZmcyWsiSPfgfZzu2u,$301,$58K,1,,,,
POPCAT,https://solscan.io/account/3JkS7MkmdAaUWTaCzt9pJoscedgfjEsawpFMe12V5qqz,3JkS7MkmdAaUWTaCzt9pJoscedgfjEsawpFMe12V5qqz,$3K,$49K,1,,,,
POPCAT,https://solscan.io/account/FtmrYcpqHTdGagKZNqAZujCSrnCV7Ye5sYbvbFmEvaaK,FtmrYcpqHTdGagKZNqAZujCSrnCV7Ye5sYbvbFmEvaaK,$111,$47K,1,,,,
POPCAT,https://solscan.io/account/7qi9FFwoZcQtkdGTuogvrNgPQcQFokfKcDTGW87V6bXf,7qi9FFwoZcQtkdGTuogvrNgPQcQFokfKcDTGW87V6bXf,$3K,$43K,1,,,,
POPCAT,https://solscan.io/account/BuzpejGYCuezUWhq6Zfxg6UgJuLvmimwSYC8FwdUtqke,BuzpejGYCuezUWhq6Zfxg6UgJuLvmimwSYC8FwdUtqke,$16,$41K,1,,,,
MUVA,https://solscan.io/account/AeFStuGtaHYEdvnvRnh7QxVEXrgZNhrBS72M8TSWiaEA,AeFStuGtaHYEdvnvRnh7QxVEXrgZNhrBS72M8TSWiaEA,$28K,$332K,1,,,,
MUVA,https://solscan.io/account/EL2zpznvhUZgzU6hM2qHiDM6WjhnmU8U1xXmNg2mXP9s,EL2zpznvhUZgzU6hM2qHiDM6WjhnmU8U1xXmNg2mXP9s,$4K,$149K,1,,,,
MUVA,https://solscan.io/account/5AfQobXKSFpktGCjU8PqdL3PpnYJRMB2GmSBR1sMKX94,5AfQobXKSFpktGCjU8PqdL3PpnYJRMB2GmSBR1sMKX94,$14K,$78K,1,,,,
MUVA,https://solscan.io/account/B8PwhcxkiQ9uQfzbH3Ks2nRcpLUjU5J4eAiJzRF2ReY3,B8PwhcxkiQ9uQfzbH3Ks2nRcpLUjU5J4eAiJzRF2ReY3,$3K,$63K,1,,,,
MUVA,https://solscan.io/account/3KTG1HzSANNXFSSbf45sKXFU46jDGBMreyZCuAMCAu9p,3KTG1HzSANNXFSSbf45sKXFU46jDGBMreyZCuAMCAu9p,$3K,$51K,1,,,,
MUVA,https://solscan.io/account/HmsCqTpB4KpJG99eA3KsU6khhZjvH4qsPPcinxur6TX3,HmsCqTpB4KpJG99eA3KsU6khhZjvH4qsPPcinxur6TX3,$10K,$42K,1,,,,
MUVA,https://solscan.io/account/5pokmkmu1PKXJZsxReeZNa6YhUauzmnh1sEm5jiSLZ2d,5pokmkmu1PKXJZsxReeZNa6YhUauzmnh1sEm5jiSLZ2d,$14K,$29K,1,,,,
MUVA,https://solscan.io/account/GszNewAdRKJ7AygGWbtuEksdzTpP7sEp7SpuC4r83UPQ,GszNewAdRKJ7AygGWbtuEksdzTpP7sEp7SpuC4r83UPQ,$716,$29K,1,,,,
MUVA,https://solscan.io/account/ESGKT8XsEM6FEJWsBhE1NBm679zWHiGxDNoG9rwfUH44,ESGKT8XsEM6FEJWsBhE1NBm679zWHiGxDNoG9rwfUH44,$144,$26K,1,,,,
MUVA,https://solscan.io/account/215nhcAHjQQGgwpQSJQ7zR26etbjjtVdW74NLzwEgQjP,215nhcAHjQQGgwpQSJQ7zR26etbjjtVdW74NLzwEgQjP,$716,$20K,1,,,,
MUVA,https://solscan.io/account/2N9GxMd33wyWoB8BvvK1DzYqxByMdBLxyvA6NVzU57y5,2N9GxMd33wyWoB8BvvK1DzYqxByMdBLxyvA6NVzU57y5,$724,$18K,1,,,,
MUVA,https://solscan.io/account/35j4rsXJJn4LmVfaP5kNoxmYtiDDoqQxxXVDDpiE7hwp,35j4rsXJJn4LmVfaP5kNoxmYtiDDoqQxxXVDDpiE7hwp,$4K,$17K,1,,,,
MUVA,https://solscan.io/account/BnP9V1uFy5Q3vinijZfo7r8Y3x5okLLRcHJNDyV7Ax7B,BnP9V1uFy5Q3vinijZfo7r8Y3x5okLLRcHJNDyV7Ax7B,$429,$15K,1,,,,
MUVA,https://solscan.io/account/5q1WMyS3ecdccnT2cJWFFHtdi4MHHfYYKBYsWJsXnJG8,5q1WMyS3ecdccnT2cJWFFHtdi4MHHfYYKBYsWJsXnJG8,$1K,$14K,1,,,,
MUVA,https://solscan.io/account/Gz5JKHDrcry191J1YcPdzjBn2UeZSoVusCDn2W6uYqXJ,Gz5JKHDrcry191J1YcPdzjBn2UeZSoVusCDn2W6uYqXJ,$1K,$12K,1,,,,
MUVA,https://solscan.io/account/AqYP7WMXjqBKoa3uqDD7TkQp4yn6qpg57u3jwuFxxyqD,AqYP7WMXjqBKoa3uqDD7TkQp4yn6qpg57u3jwuFxxyqD,$1K,$11K,1,,,,
MUVA,https://solscan.io/account/BfkNvWDMwM46uQ2WYCr7xGzmtCtH39zf48NKJ5ozCNn9,BfkNvWDMwM46uQ2WYCr7xGzmtCtH39zf48NKJ5ozCNn9,$1K,$11K,1,,,,
MUVA,https://solscan.io/account/ByP9HzF4ij79qcEr7wBi9k7jkHkCbwV7LN4U1F5Gi3Y9,ByP9HzF4ij79qcEr7wBi9k7jkHkCbwV7LN4U1F5Gi3Y9,$4K,$10K,1,,,,
MUVA,https://solscan.io/account/Fq8CxaXJ3t9ojtSrX94NSPjzfhHXbsxtFT77fGmmtFNx,Fq8CxaXJ3t9ojtSrX94NSPjzfhHXbsxtFT77fGmmtFNx,$144,$9K,1,,,,
MUVA,https://solscan.io/account/3Ho55GfEjk9XF3GKGjc7FoYX7Qj4Z87EUettBDEq1g5D,3Ho55GfEjk9XF3GKGjc7FoYX7Qj4Z87EUettBDEq1g5D,$724,$9K,1,,,,
MUVA,https://solscan.io/account/AzPZAbinTQ9Y3RCfqSTHGdskZnh1PujW1FGa47Etyqck,AzPZAbinTQ9Y3RCfqSTHGdskZnh1PujW1FGa47Etyqck,$3K,$8K,1,,,,
MUVA,https://solscan.io/account/8nG99rSB94R4dPG2USmFq7QW7W8GMfCgUU8VMxC816Hb,8nG99rSB94R4dPG2USmFq7QW7W8GMfCgUU8VMxC816Hb,$146,$7K,1,,,,
MUVA,https://solscan.io/account/BQzAgQkxVVFE4Ziy8Ao3ujDjzmVqWCmAeJwnKAnq4mYT,BQzAgQkxVVFE4Ziy8Ao3ujDjzmVqWCmAeJwnKAnq4mYT,$1K,$7K,1,,,,
MUVA,https://solscan.io/account/Cj5NdQUDLy1XLSkjxATHJbApx1ADbhbV3datM1yDvmTV,Cj5NdQUDLy1XLSkjxATHJbApx1ADbhbV3datM1yDvmTV,$717,$7K,1,,,,
MUVA,https://solscan.io/account/71ZG19kndsK5UayjCQXwgzU6Sy8hbb9XcnLHovqwz2M8,71ZG19kndsK5UayjCQXwgzU6Sy8hbb9XcnLHovqwz2M8,$1K,$7K,1,,,,
MUVA,https://solscan.io/account/Djn9EtKZyT8r7UUdBb9ZVsHoNXWKAsbKziYEMaztPPf8,Djn9EtKZyT8r7UUdBb9ZVsHoNXWKAsbKziYEMaztPPf8,$1K,$6K,1,,,,
MUVA,https://solscan.io/account/BWWsQUjFHJUPRBhRjUSZdXbwqxt8QdG2GLbyFqXfreP2,BWWsQUjFHJUPRBhRjUSZdXbwqxt8QdG2GLbyFqXfreP2,$724,$6K,1,,,,
MUVA,https://solscan.io/account/C4q3Ar3UXhhsGQ7q4bthhdKMnS3xwNjoPd16NYFkJsH4,C4q3Ar3UXhhsGQ7q4bthhdKMnS3xwNjoPd16NYFkJsH4,$49,$6K,1,,,,
meesa,https://solscan.io/account/3gF4FCimhjT2xDNcWZoxFatxpPLGFKAALeF2fdcZsWLK,3gF4FCimhjT2xDNcWZoxFatxpPLGFKAALeF2fdcZsWLK,$1K,$25K,1,,,,
meesa,https://solscan.io/account/4GjTc4Hpszk1iQzQgtHS4gm8JTrW6YRbXUZ7VMR2Z9LQ,4GjTc4Hpszk1iQzQgtHS4gm8JTrW6YRbXUZ7VMR2Z9LQ,$2K,$7K,1,,,,
meesa,https://solscan.io/account/797peyaqiAn3Mux5mgJDQxVX59ktf2wwtTZQ9mPN64JF,797peyaqiAn3Mux5mgJDQxVX59ktf2wwtTZQ9mPN64JF,$3K,$7K,1,,,,
meesa,https://solscan.io/account/GTkb5vaN5ArNUBaVjTHRC23tJMKPuMuye8f1ua13SVDU,GTkb5vaN5ArNUBaVjTHRC23tJMKPuMuye8f1ua13SVDU,$420,$6K,1,,,,
meesa,https://solscan.io/account/8o4tk2mh6XbJE89h5VTFiaDPZ6Y92yL9o3N48VHDmvc8,8o4tk2mh6XbJE89h5VTFiaDPZ6Y92yL9o3N48VHDmvc8,$2K,$6K,1,,,,
meesa,https://solscan.io/account/BGmigDF1G4Mj3nRjZRpEaJ933Yxj6ymMEUZBp4GK5W3C,BGmigDF1G4Mj3nRjZRpEaJ933Yxj6ymMEUZBp4GK5W3C,$279,$6K,1,,,,
meesa,https://solscan.io/account/D1KBfZWPFvVAD1qxj4FdbzTXmiY8PGFumKTqMx5jAx5Q,D1KBfZWPFvVAD1qxj4FdbzTXmiY8PGFumKTqMx5jAx5Q,$1K,$5K,1,,,,
meesa,https://solscan.io/account/8ashH3J4MWWQXFvkdGussit6gjJNRoAaEcjnU5De1h2m,8ashH3J4MWWQXFvkdGussit6gjJNRoAaEcjnU5De1h2m,$705,$5K,1,,,,
meesa,https://solscan.io/account/4he3Dn9memcTwoTqWkeYNgokjNbR6Kt9AnbiGEd4WKmo,4he3Dn9memcTwoTqWkeYNgokjNbR6Kt9AnbiGEd4WKmo,$1K,$4K,1,,,,
meesa,https://solscan.io/account/AgVTPaga6QbCXYHUTNdjfzdbeoK5BKAuk6vJLofrNTBZ,AgVTPaga6QbCXYHUTNdjfzdbeoK5BKAuk6vJLofrNTBZ,$1K,$4K,1,,,,
meesa,https://solscan.io/account/Fq8CxaXJ3t9ojtSrX94NSPjzfhHXbsxtFT77fGmmtFNx,Fq8CxaXJ3t9ojtSrX94NSPjzfhHXbsxtFT77fGmmtFNx,$709,$4K,1,,,,
meesa,https://solscan.io/account/27jaK4CBt62BN5mxYWdxkvRo6fWdYCpBNQLwhSg4ZGUn,27jaK4CBt62BN5mxYWdxkvRo6fWdYCpBNQLwhSg4ZGUn,$1K,$4K,1,,,,
meesa,https://solscan.io/account/cv6G6dDAAU7eRV1dmcp3zZ1pAHMQbrpMs5evfdUmvEf,cv6G6dDAAU7eRV1dmcp3zZ1pAHMQbrpMs5evfdUmvEf,$702,$3K,1,,,,
meesa,https://solscan.io/account/68nMtmNU5KYsPbkVWDUY7GPLe5iLCQ3aMex786hibJ7x,68nMtmNU5KYsPbkVWDUY7GPLe5iLCQ3aMex786hibJ7x,$1K,$3K,1,,,,
meesa,https://solscan.io/account/GB6eVqH5TLRS63eHQPTfMsyYMYt8egsyxvhqiETaroCQ,GB6eVqH5TLRS63eHQPTfMsyYMYt8egsyxvhqiETaroCQ,$701,$3K,1,,,,
boden,https://solscan.io/account/34gx9avJLaQCuXuehR5GGaibLmAGzstTucm6DN9ZXQZE,34gx9avJLaQCuXuehR5GGaibLmAGzstTucm6DN9ZXQZE,$8K,$52K,1,,,,
boden,https://solscan.io/account/2LeS3Li2akXWbNxEkxKNTaGw8mmhr7advCutxc7WDwuT,2LeS3Li2akXWbNxEkxKNTaGw8mmhr7advCutxc7WDwuT,$9K,$43K,1,,,,
boden,https://solscan.io/account/5XT2z88x9VNpAotua5KKJE95mciDhNLTraKftR1nDeAx,5XT2z88x9VNpAotua5KKJE95mciDhNLTraKftR1nDeAx,$10K,$38K,1,,,,
boden,https://solscan.io/account/2cxxv5da8GsDg15byd8Ho2YQFQsNFmu9EVbmX9VvjA3s,2cxxv5da8GsDg15byd8Ho2YQFQsNFmu9EVbmX9VvjA3s,$4K,$36K,1,,,,
MEW,https://solscan.io/account/5mjm6ugjiAAMGGWKB2PyUBPy9PAivpzKzGGuRy8W4VQi,5mjm6ugjiAAMGGWKB2PyUBPy9PAivpzKzGGuRy8W4VQi,$66K,$240K,1,,,,
MEW,https://solscan.io/account/3mXaNJ8xCPZCesskRpaPfwsoN1gfRLeusKcQP1C3mjVC,3mXaNJ8xCPZCesskRpaPfwsoN1gfRLeusKcQP1C3mjVC,$14K,$141K,1,,,,
MEW,https://solscan.io/account/EnGmBV7bNhWP5HLRyuM64jYB9jsc9bgKCYPEGtXQiy6k,EnGmBV7bNhWP5HLRyuM64jYB9jsc9bgKCYPEGtXQiy6k,$37K,$104K,1,,,,
MEW,https://solscan.io/account/FayBXEGNaheEHQUWHdYTJXLA4xfiNjzShSbt7vVsXSMV,FayBXEGNaheEHQUWHdYTJXLA4xfiNjzShSbt7vVsXSMV,$5K,$56K,1,,,,
MEW,https://solscan.io/account/HzaS2TrV2gkM1ViMCNpMnrsiY8M1bcgUcQLU8tEehhNM,HzaS2TrV2gkM1ViMCNpMnrsiY8M1bcgUcQLU8tEehhNM,$13K,$44K,1,,,,
GME,https://solscan.io/account/2RCKSQVN4hUWL9Bbcn4kTpCZr8E2uZLqPsHf33DvW1TQ,2RCKSQVN4hUWL9Bbcn4kTpCZr8E2uZLqPsHf33DvW1TQ,$3K,$297K,1,,,,
GME,https://solscan.io/account/t96NHCg9si9MLyoWbuUE7RLt9c11fBuhqJJz3jechWj,t96NHCg9si9MLyoWbuUE7RLt9c11fBuhqJJz3jechWj,$25K,$110K,1,,,,
GME,https://solscan.io/account/4DAYzNTGocp1wADRkFHhQoWRabqh6wdECr8nwmzTFCS1,4DAYzNTGocp1wADRkFHhQoWRabqh6wdECr8nwmzTFCS1,$5K,$88K,1,,,,
GME,https://solscan.io/account/25A2hWLqZkug9ve5WZqVQZS8wxt3L5k85TxE8ygGGpWY,25A2hWLqZkug9ve5WZqVQZS8wxt3L5k85TxE8ygGGpWY,$22K,$85K,1,,,,
HawkTuah,https://solscan.io/account/A2fSgTouUHtEnjYiGTjMJwB2pH6N8n9HdTpQ6FTTfruf,A2fSgTouUHtEnjYiGTjMJwB2pH6N8n9HdTpQ6FTTfruf,$1K,$81K,1,,,,
HawkTuah,https://solscan.io/account/51WhoSeohWhPDXPBiKonx88WTNoGG8r5Hcmj9YKZBW5N,51WhoSeohWhPDXPBiKonx88WTNoGG8r5Hcmj9YKZBW5N,$3K,$38K,1,,,,
HawkTuah,https://solscan.io/account/GheiMPQTwxQfAzPWW6gLdwT1t5SYZLDhKrufoZYdZr7K,GheiMPQTwxQfAzPWW6gLdwT1t5SYZLDhKrufoZYdZr7K,$13,$37K,1,,,,
HawkTuah,https://solscan.io/account/9gyh9VptAPag1WU29JRnQpezQZUXw59H6K5h91467Hem,9gyh9VptAPag1WU29JRnQpezQZUXw59H6K5h91467Hem,$1K,$36K,1,,,,
HawkTuah,https://solscan.io/account/4dsN7CDekEjB3xXN211DuhxoCTCDfu7jvDfc89Sm3NiL,4dsN7CDekEjB3xXN211DuhxoCTCDfu7jvDfc89Sm3NiL,$678,$23K,1,,,,
HawkTuah,https://solscan.io/account/FjL6tYBGtWF5zSK5pYpHu8cJzVoo6igX2j8QwPXF2F1V,FjL6tYBGtWF5zSK5pYpHu8cJzVoo6igX2j8QwPXF2F1V,$913,$17K,1,,,,
HawkTuah,https://solscan.io/account/4Z14qyMik4F5mmdw71McC59ERHv2CNc3qKBM7sm8b2r6,4Z14qyMik4F5mmdw71McC59ERHv2CNc3qKBM7sm8b2r6,$1K,$14K,1,,,,
HawkTuah,https://solscan.io/account/8ybPrPQfDayL4bvaN3wJ5T6rKzs3Draw7J324j8Qh5FV,8ybPrPQfDayL4bvaN3wJ5T6rKzs3Draw7J324j8Qh5FV,$697,$12K,1,,,,
HawkTuah,https://solscan.io/account/7UhqR5jiAzjYKxCuMpJct3cXnj62JT4CrL92iLvqx9YE,7UhqR5jiAzjYKxCuMpJct3cXnj62JT4CrL92iLvqx9YE,$410,$11K,1,,,,
BOGGY,https://solscan.io/account/8UAAmzk5otZjfkr7c7Zaj4NRoDMP3csFT2f5ZcCEmyJ8,8UAAmzk5otZjfkr7c7Zaj4NRoDMP3csFT2f5ZcCEmyJ8,$1K,$5K,1,,,,
BOGGY,https://solscan.io/account/14sf4YgNBwmGwkpzToTaVeDS9ypLU9ZY8aaSqmAwwXQA,14sf4YgNBwmGwkpzToTaVeDS9ypLU9ZY8aaSqmAwwXQA,$669,$4K,1,,,,
BOGGY,https://solscan.io/account/BV1ttc7RcxG8DFTz2bgnBkRWcPnGZYxyBZrQsZc8gCMb,BV1ttc7RcxG8DFTz2bgnBkRWcPnGZYxyBZrQsZc8gCMb,$655,$4K,1,,,,
BOGGY,https://solscan.io/account/969ihgofQcnbj67yUE2BJK6KZaty8r3tbUWVaaq8ULQR,969ihgofQcnbj67yUE2BJK6KZaty8r3tbUWVaaq8ULQR,$1K,$4K,1,,,,
BOGGY,https://solscan.io/account/HFRgFVNCu4FBefYm2XRQqjAvdUsV8A75KQDVKKUhfsuK,HFRgFVNCu4FBefYm2XRQqjAvdUsV8A75KQDVKKUhfsuK,$131,$2K,1,,,,
BOGGY,https://solscan.io/account/EoSWJDGhcWvisMEp8dHBFQpHikzeyCjfyXTJQwhMXfSi,EoSWJDGhcWvisMEp8dHBFQpHikzeyCjfyXTJQwhMXfSi,$277,$2K,1,,,,
BOGGY,https://solscan.io/account/3bseeeskiVkbz2JdxAjywtJX19PPmk7cBtBvAhLEiETN,3bseeeskiVkbz2JdxAjywtJX19PPmk7cBtBvAhLEiETN,$692,$1K,1,,,,
BOGGY,https://solscan.io/account/GNeX2c8tGChuASVty28qew5qqojBPY2wkibVtm66V53y,GNeX2c8tGChuASVty28qew5qqojBPY2wkibVtm66V53y,$510,$1K,1,,,,
BOGGY,https://solscan.io/account/382EJVrDWBfxeQeS8WeJ6hXzaT8xnMgHqhn5fCzZ9Gd7,382EJVrDWBfxeQeS8WeJ6hXzaT8xnMgHqhn5fCzZ9Gd7,$374,$1K,1,,,,
