Project Name,Address Wallet,Address,Investment,Profit,Transactions,,Win Rate,Total Invested,Total Returned,ROI %
BIRDDOG,https://solscan.io/account/2Z7PRSLfM6AFa3CUG6wxfHW2Mnh7LPgmsxak7nbmPwM7,2Z7PRSLfM6AFa3CUG6wxfHW2Mnh7LPgmsxak7nbmPwM7,"$2,801","$6,001",1,,,,,
BIRDDOG,https://solscan.io/account/ByP9HzF4ij79qcEr7wBi9k7jkHkCbwV7LN4U1F5Gi3Y9,ByP9HzF4ij79qcEr7wBi9k7jkHkCbwV7LN4U1F5Gi3Y9,"$3,595","$5,954",1,,,,,
BAKED,https://solscan.io/account/GUw1Av3EGLMtGJUUY4RgQpR4SR8N2EMyowtD8vuNs8ab,GUw1Av3EGLMtGJUUY4RgQpR4SR8N2EMyowtD8vuNs8ab,"$9,923",$3.0M,1,,,,,
BAKED,https://solscan.io/account/HWaw6LcZM8iPWbH41xJmaSzdR9jEeqMkfWhR43woTSUq,HWaw6LcZM8iPWbH41xJmaSzdR9jEeqMkfWhR43woTSUq,$708,$363.6K,1,,,,,
BAKED,https://solscan.io/account/69BuLu8d1KGA7h9ANK9eLU5NrivPY5ibhoRgYCwksPtB,69BuLu8d1KGA7h9ANK9eLU5NrivPY5ibhoRgYCwksPtB,"$2,835",$218.3K,1,,,,,
BAKED,https://solscan.io/account/FWF2aebmkD3cVKK3LXkozTKn55k56GKqPkEPar8nDWnH,FWF2aebmkD3cVKK3LXkozTKn55k56GKqPkEPar8nDWnH,$992,$98.1K,1,,,,,
BAKED,https://solscan.io/account/FPDci8Y4Csxetu7csvPe9Mcv9NnFfm72GopfMBucSKZo,FPDci8Y4Csxetu7csvPe9Mcv9NnFfm72GopfMBucSKZo,"$7,088",$93.8K,1,,,,,
BAKED,https://solscan.io/account/CaYmad6V45ovSo2gwu6ugLJjyDAHKSe9Gh7G2GMZRAWF,CaYmad6V45ovSo2gwu6ugLJjyDAHKSe9Gh7G2GMZRAWF,"$7,017",$85.5K,1,,,,,
BAKED,https://solscan.io/account/AECZnnPe4swqY5way9UZL1J98Mm6befnHauTSGw8gHWf,AECZnnPe4swqY5way9UZL1J98Mm6befnHauTSGw8gHWf,$708,$81.1K,1,,,,,
BAKED,https://solscan.io/account/Em56V7RK9NeNXwCsaZ4gX4pwXb6Wgr1WgnEe6iDvbUKW,Em56V7RK9NeNXwCsaZ4gX4pwXb6Wgr1WgnEe6iDvbUKW,"$7,017",$78.9K,1,,,,,
BAKED,https://solscan.io/account/EzhA5veSbqx7APCJier7WfPaBfknUgGYifQBHV3JGsQw,EzhA5veSbqx7APCJier7WfPaBfknUgGYifQBHV3JGsQw,$18.4K,$55.2K,1,,,,,
BAKED,https://solscan.io/account/Ae4BioLbmn8pJuY4JM9N7FUZrpDXQP1JjiLfQRxVcf9V,Ae4BioLbmn8pJuY4JM9N7FUZrpDXQP1JjiLfQRxVcf9V,$354,$53.8K,1,,,,,
BAKED,https://solscan.io/account/4ZsaMc76yxbmNcZvtmKeQ9rd6NPbD1ZDFdTZiQPMndQh,4ZsaMc76yxbmNcZvtmKeQ9rd6NPbD1ZDFdTZiQPMndQh,"$4,253",$50.6K,1,,,,,
BAKED,https://solscan.io/account/Fw1Sq9ZdjzZsZWDnNt8dKuSo1P2yoTL3FJv6N3N6ExeP,Fw1Sq9ZdjzZsZWDnNt8dKuSo1P2yoTL3FJv6N3N6ExeP,$708,$39.7K,1,,,,,
BAKED,https://solscan.io/account/F4EtWwRmjwFceABfF1RLmLZ1KQfbx2qCmLg3opyp3zAH,F4EtWwRmjwFceABfF1RLmLZ1KQfbx2qCmLg3opyp3zAH,$992,$39.3K,1,,,,,
BAKED,https://solscan.io/account/43MzwxoW1F7MeHvor4eZmmUwj5rQSUYBoUnFk3cC7e7K,43MzwxoW1F7MeHvor4eZmmUwj5rQSUYBoUnFk3cC7e7K,$567,$39.1K,1,,,,,
BAKED,https://solscan.io/account/bgPSxJoQS95e3QJj6Ln8KHhdNtXk4zPnGVfK9bDJRbC,bgPSxJoQS95e3QJj6Ln8KHhdNtXk4zPnGVfK9bDJRbC,"$7,088",$37.6K,1,,,,,
BAKED,https://solscan.io/account/E5EnpidRNGBHQap3HF7i1iaRj4beZtMji3MPbC8bp7Mw,E5EnpidRNGBHQap3HF7i1iaRj4beZtMji3MPbC8bp7Mw,$708,$31.5K,1,,,,,
BAKED,https://solscan.io/account/7BKpKCnyGAS5DBxQTaMv3hHJBxYExLFXVCdUgzvfRiJS,7BKpKCnyGAS5DBxQTaMv3hHJBxYExLFXVCdUgzvfRiJS,$99,$31.4K,1,,,,,
BAKED,https://solscan.io/account/AbXWiBKzCocWR1QSeNLKmdd8FgoAJxDeQPi8ZUdcjyMH,AbXWiBKzCocWR1QSeNLKmdd8FgoAJxDeQPi8ZUdcjyMH,$62.3K,$30.8K,1,,,,,
BAKED,https://solscan.io/account/BXpb3SWRdcuU6JTub6XCLZELQJ6kBqG7ckxede9K97N7,BXpb3SWRdcuU6JTub6XCLZELQJ6kBqG7ckxede9K97N7,$708,$23.7K,1,,,,,
BAKED,https://solscan.io/account/9Gn94wCaDVy23sntihVUBgZGHicsci9uLiifF9XtNoMT,9Gn94wCaDVy23sntihVUBgZGHicsci9uLiifF9XtNoMT,$708,$23.2K,1,,,,,
BAKED,https://solscan.io/account/5gE9Ko5H9Kg3V1gVe9FcgV3KCDsBPLVqkdeakmXU9e1y,5gE9Ko5H9Kg3V1gVe9FcgV3KCDsBPLVqkdeakmXU9e1y,"$1,417",$13.8K,1,,,,,
BAKED,https://solscan.io/account/EPpoAKsfTFkdR3mF5T3Fy2wfnaxp24UNQ9cuVibuGQKX,EPpoAKsfTFkdR3mF5T3Fy2wfnaxp24UNQ9cuVibuGQKX,"$7,087",$13.3K,1,,,,,
BAKED,https://solscan.io/account/Cfqgvh91MeFeE8FocNyRhF2n45Z7y42aS6bFiipAqZw2,Cfqgvh91MeFeE8FocNyRhF2n45Z7y42aS6bFiipAqZw2,$14.0K,$13.2K,1,,,,,
BAKED,https://solscan.io/account/HmsSDsP9KK9oHtzQj8G8pfovBuVVT8FxzneP7LJxKN5e,HmsSDsP9KK9oHtzQj8G8pfovBuVVT8FxzneP7LJxKN5e,"$3,508",$12.9K,1,,,,,
BAKED,https://solscan.io/account/ANv4f7brAGnVqwoS1UAY5dqVSUZeonzt6F7zfi2A35NN,ANv4f7brAGnVqwoS1UAY5dqVSUZeonzt6F7zfi2A35NN,"$1,024",$11.1K,1,,,,,
BAKED,https://solscan.io/account/3NhhuUG6hdybjrXEVaxoTbWqyziFMGSZWAutZkBEEya8,3NhhuUG6hdybjrXEVaxoTbWqyziFMGSZWAutZkBEEya8,$63.2K,$10.3K,1,,,,,
BAKED,https://solscan.io/account/9wBDi4yQ6w9NsogRzrNbsGQ8NhysK39RtkZ7BkXVDavY,9wBDi4yQ6w9NsogRzrNbsGQ8NhysK39RtkZ7BkXVDavY,"$2,835","$9,676",1,,,,,
BAKED,https://solscan.io/account/9izCQnj96ZzuBB9HqtofShNeqDbYqN1KVjRFeoGcbXLr,9izCQnj96ZzuBB9HqtofShNeqDbYqN1KVjRFeoGcbXLr,"$2,693","$9,113",1,,,,,
BAKED,https://solscan.io/account/92Ho7JDSLZBARYz273kMrG4yd3xjQZj5qg1cfJnbKnkM,92Ho7JDSLZBARYz273kMrG4yd3xjQZj5qg1cfJnbKnkM,$42.5K,"$9,059",1,,,,,
BAKED,https://solscan.io/account/Dzy3PFnKCTiuNpKcfAJHDLCjXavVBfh1FRas6hvehmfP,Dzy3PFnKCTiuNpKcfAJHDLCjXavVBfh1FRas6hvehmfP,$609,"$8,506",1,,,,,
BAKED,https://solscan.io/account/VUUn9tetFtKzyEL5cnBXMB4EAvKUR7geQsp6i8WUbGS,VUUn9tetFtKzyEL5cnBXMB4EAvKUR7geQsp6i8WUbGS,$708,"$8,419",1,,,,,
BAKED,https://solscan.io/account/H6uZ91xFPsP4VxKmQsUi7ynUSo9F98gK4RZPxKR3CSqP,H6uZ91xFPsP4VxKmQsUi7ynUSo9F98gK4RZPxKR3CSqP,"$1,417","$8,171",1,,,,,
BAKED,https://solscan.io/account/CYtv71tCkCyBvLdeYLL5S8VuPLbjYJDXvajm61ndZGBv,CYtv71tCkCyBvLdeYLL5S8VuPLbjYJDXvajm61ndZGBv,"$1,403","$7,832",1,,,,,
BAKED,https://solscan.io/account/9vEYj2eRzJ96gWmiYHYCwC8syNvPTDjgv9de4t1Lvvo,9vEYj2eRzJ96gWmiYHYCwC8syNvPTDjgv9de4t1Lvvo,$31.8K,"$7,737",1,,,,,
BAKED,https://solscan.io/account/HxVnnXH1mYPZgYQa7SJ51cT799VPGeyYuA4Xgu7sdFdF,HxVnnXH1mYPZgYQa7SJ51cT799VPGeyYuA4Xgu7sdFdF,"$1,063","$7,444",1,,,,,
BAKED,https://solscan.io/account/Foh4R8Nd3BVRTmVZyDQzjbx95fWr6qtDAXbGN2Sz6e2Y,Foh4R8Nd3BVRTmVZyDQzjbx95fWr6qtDAXbGN2Sz6e2Y,$425,"$7,059",1,,,,,
BAKED,https://solscan.io/account/5Fr6tTa8Vo7feS3AKh5ioNv8GgxYswHg9JVgXezPCA4w,5Fr6tTa8Vo7feS3AKh5ioNv8GgxYswHg9JVgXezPCA4w,"$5,116","$6,899",1,,,,,
BAKED,https://solscan.io/account/5VhDpaF598rMdqoZBhEkAtULmxq9f3a1fFt8JHx4BCxm,5VhDpaF598rMdqoZBhEkAtULmxq9f3a1fFt8JHx4BCxm,"$1,403","$6,889",1,,,,,
BAKED,https://solscan.io/account/Gq3DKV43Bge1pt2ENXb3Rm7BNpc5Q4SvnCsiH3cy5nzN,Gq3DKV43Bge1pt2ENXb3Rm7BNpc5Q4SvnCsiH3cy5nzN,"$1,417","$6,776",1,,,,,
BAKED,https://solscan.io/account/37WD5cSZKfAHoD42SEWuxCwf3z1HWeDuAXqvQ9DJnr48,37WD5cSZKfAHoD42SEWuxCwf3z1HWeDuAXqvQ9DJnr48,$708,"$6,588",1,,,,,
BAKED,https://solscan.io/account/6DjR8FqYmgxSLr9qNrk6Lwq6SgUxRDszvugVZnfuSZhN,6DjR8FqYmgxSLr9qNrk6Lwq6SgUxRDszvugVZnfuSZhN,"$1,984","$6,209",1,,,,,
$BUCKY,https://solscan.io/account/AheLpB3eFXLEqFaSN7SSRWCKcYmuHuhJy8JhYKkzQXWQ,AheLpB3eFXLEqFaSN7SSRWCKcYmuHuhJy8JhYKkzQXWQ,"$6,758",$31.5K,1,,,,,
$BUCKY,https://solscan.io/account/6yuYGqgfnB6krtMQdc1RV44vQaEdsFkxdazXPKmpAnQU,6yuYGqgfnB6krtMQdc1RV44vQaEdsFkxdazXPKmpAnQU,"$4,058",$20.9K,1,,,,,
$BUCKY,https://solscan.io/account/7EZH47pF8hKp7Eu2zs4PZUXSvvBDiT1D4UUjQisz777,7EZH47pF8hKp7Eu2zs4PZUXSvvBDiT1D4UUjQisz777,"$4,058","$8,857",1,,,,,
$BUCKY,https://solscan.io/account/GgSEwt7H1Pn7cpj2go5wtq85WNo5QFZiowTuuMUK3duY,GgSEwt7H1Pn7cpj2go5wtq85WNo5QFZiowTuuMUK3duY,"$2,459","$8,843",1,,,,,
$BUCKY,https://solscan.io/account/5tKDjnNHJCvue3hZGAzoWGZ1uaM5KYEfUGefKLBuwTXz,5tKDjnNHJCvue3hZGAzoWGZ1uaM5KYEfUGefKLBuwTXz,"$4,058","$8,330",1,,,,,
$BUCKY,https://solscan.io/account/6YPo7gRotagXRLqud6XYLa18eZcrZkA5RxV21kn5DeyH,6YPo7gRotagXRLqud6XYLa18eZcrZkA5RxV21kn5DeyH,"$3,381","$8,302",1,,,,,
$BUCKY,https://solscan.io/account/8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D,"$3,413","$6,351",1,,,,,
$BUCKY,https://solscan.io/account/EmBmfDDdFJeiAvebcchCZdkfqH1sBmR6BEabiAkV9Vhu,EmBmfDDdFJeiAvebcchCZdkfqH1sBmR6BEabiAkV9Vhu,"$1,399","$5,990",1,,,,,
$BUCKY,https://solscan.io/account/8JHQB8TVMscr8maT5Tqu1GJgyfTx1t8Zn9kxLPFY9kM,8JHQB8TVMscr8maT5Tqu1GJgyfTx1t8Zn9kxLPFY9kM,"$5,264","$5,309",1,,,,,
$BUCKY,https://solscan.io/account/5hDohYeYDNJwgSToJitJEAopVfCKJNYKDNsuvgt9wMUS,5hDohYeYDNJwgSToJitJEAopVfCKJNYKDNsuvgt9wMUS,$51,"$5,308",1,,,,,
$BUCKY,https://solscan.io/account/DYhnMUMs6DPa5e38pNaVE9C52kRvQZQqVrVBEHjSBmNz,DYhnMUMs6DPa5e38pNaVE9C52kRvQZQqVrVBEHjSBmNz,"$4,058","$5,247",1,,,,,
WOLF,https://solscan.io/account/C2FCyYpEKZmkchGdSwznZWuhZ91uXWqPhxpa1hHFz3FH,C2FCyYpEKZmkchGdSwznZWuhZ91uXWqPhxpa1hHFz3FH,"$2,640",$38.8K,1,,,,,
WOLF,https://solscan.io/account/HbfTpiQP1Q1FMh8bubkkcCmuBwtQxxhEXrKvCa4HvBQA,HbfTpiQP1Q1FMh8bubkkcCmuBwtQxxhEXrKvCa4HvBQA,"$1,119",$37.7K,1,,,,,
soba,https://solscan.io/account/B55bHZRYG9HqzLxGhgxpYnHXhDWEgSXLbGEC1KVagKJZ,B55bHZRYG9HqzLxGhgxpYnHXhDWEgSXLbGEC1KVagKJZ,"$1,034",$47.4K,1,,,,,
soba,https://solscan.io/account/5XRN1zqyVR6heHd9iZqLXHYi9HHV25w4kenM5dMvSvKi,5XRN1zqyVR6heHd9iZqLXHYi9HHV25w4kenM5dMvSvKi,$490,$31.9K,1,,,,,
soba,https://solscan.io/account/68ZQDV4k3VuPVHzcz6Uu7St1uitEaGiM8xWydVHyNu8J,68ZQDV4k3VuPVHzcz6Uu7St1uitEaGiM8xWydVHyNu8J,"$2,384",$12.3K,1,,,,,
soba,https://solscan.io/account/EmBR3VGhti1wvLARh3QeqBZU2JDi5QmNymT9EwCrWZvT,EmBR3VGhti1wvLARh3QeqBZU2JDi5QmNymT9EwCrWZvT,$633,"$9,429",1,,,,,
soba,https://solscan.io/account/B95CQ9wdaG7mhuFk9rseVQdiXG425daf1UmqVWTQ817M,B95CQ9wdaG7mhuFk9rseVQdiXG425daf1UmqVWTQ817M,$648,"$5,028",1,,,,,
soba,https://solscan.io/account/5Mh6i5arjpQiZd89yzXv7F47frLBAJ72dWrpqvLGhCGD,5Mh6i5arjpQiZd89yzXv7F47frLBAJ72dWrpqvLGhCGD,$281,"$4,628",1,,,,,
soba,https://solscan.io/account/6NNY213u5VxYUEdnTaqYuakoHSSRBiqSrQqhN1j8b3PM,6NNY213u5VxYUEdnTaqYuakoHSSRBiqSrQqhN1j8b3PM,$425,"$2,944",1,,,,,
soba,https://solscan.io/account/86nULGUkGad8u9fmJZhwc6ygctMHjsoW3C7wjVmsaz9W,86nULGUkGad8u9fmJZhwc6ygctMHjsoW3C7wjVmsaz9W,"$2,060","$2,580",1,,,,,
soba,https://solscan.io/account/EDK4uSvQgZsZuTcuUYan35HLZvoTfgkhgoo3kgz5H8Js,EDK4uSvQgZsZuTcuUYan35HLZvoTfgkhgoo3kgz5H8Js,"$1,252","$2,466",1,,,,,
soba,https://solscan.io/account/D2JtTjxUekgx3nCBH68HhX3ETsYDhKtNq66ZN5Dnpq5w,D2JtTjxUekgx3nCBH68HhX3ETsYDhKtNq66ZN5Dnpq5w,$999,"$2,221",1,,,,,
soba,https://solscan.io/account/4mj4uRgg8FEFRT5HDqADUJ6R6GunWWCfZZEZAiGDs6ZN,4mj4uRgg8FEFRT5HDqADUJ6R6GunWWCfZZEZAiGDs6ZN,$71,"$2,077",1,,,,,
ROOBET,https://solscan.io/account/JzYjZpSaLxzGva96HDFe7RNRzcxRmd3Q9qfhe6heMfM,JzYjZpSaLxzGva96HDFe7RNRzcxRmd3Q9qfhe6heMfM,$741,$766,1,,,,,
ROOBET,https://solscan.io/account/8yJFWmVTQq69p6VJxGwpzW7ii7c5J9GRAtHCNMMQPydj,8yJFWmVTQq69p6VJxGwpzW7ii7c5J9GRAtHCNMMQPydj,"$1,485",$447,1,,,,,
ROOBET,https://solscan.io/account/F5GRsbzWD8hVY6SdNArU72Exncc6ABxSVkqQGmBevRQx,F5GRsbzWD8hVY6SdNArU72Exncc6ABxSVkqQGmBevRQx,$738,$391,1,,,,,
ROOBET,https://solscan.io/account/FL9Z3qWqHv8bkCN9qwhLzbjpQeiQcnTEuS2DSME7tue8,FL9Z3qWqHv8bkCN9qwhLzbjpQeiQcnTEuS2DSME7tue8,$732,$323,1,,,,,
ROOBET,https://solscan.io/account/KZUoeqr8aUTVPqC4wrijvZSSvzTuHhXJC9bcBTBobbY,KZUoeqr8aUTVPqC4wrijvZSSvzTuHhXJC9bcBTBobbY,$281,$226,1,,,,,
ROOBET,https://solscan.io/account/31SXCPP1nA2EUzxTACjAKTHUqunLb7HVMk6Z9cL6FqRE,31SXCPP1nA2EUzxTACjAKTHUqunLb7HVMk6Z9cL6FqRE,$16,$218,1,,,,,
ROOBET,https://solscan.io/account/4gjt3K7t3ymA4ia9x6WptrGVkNWw5fqqYbHArCQk2KwH,4gjt3K7t3ymA4ia9x6WptrGVkNWw5fqqYbHArCQk2KwH,$148,$208,1,,,,,
ROOBET,https://solscan.io/account/FdvYZ99wuATUdd6fuSqyAMJRoGLrcHivnuWHxgst475p,FdvYZ99wuATUdd6fuSqyAMJRoGLrcHivnuWHxgst475p,$294,$207,1,,,,,
ROOBET,https://solscan.io/account/Cad6BvBmWUBMhX3nqwUXNKWvht7TmJ1xoD7zJWWFrgRV,Cad6BvBmWUBMhX3nqwUXNKWvht7TmJ1xoD7zJWWFrgRV,"$2,212",$205,1,,,,,
ROOBET,https://solscan.io/account/Caz1H1JVrKJ72nV69hVyiccAsXyXdbo7RFh9Gpy5SCMx,Caz1H1JVrKJ72nV69hVyiccAsXyXdbo7RFh9Gpy5SCMx,$416,$189,1,,,,,
ROOBET,https://solscan.io/account/7CqcsyDhw4hUj2qWXbTAkqC3YAX9VhSWRX48nXFcyXSs,7CqcsyDhw4hUj2qWXbTAkqC3YAX9VhSWRX48nXFcyXSs,$296,$138,1,,,,,
ROOBET,https://solscan.io/account/Hbd6Y6wGSTR3EuB6fSGYs1Fs9hHQADLKnis3AC2XqX3T,Hbd6Y6wGSTR3EuB6fSGYs1Fs9hHQADLKnis3AC2XqX3T,$442,$130,1,,,,,
ROOBET,https://solscan.io/account/BoaaUDC1i3GnAN26M8d2sBKfk28LAn56LLAyctVoCrh2,BoaaUDC1i3GnAN26M8d2sBKfk28LAn56LLAyctVoCrh2,$29,$107,1,,,,,
ROOBET,https://solscan.io/account/GwVFnqCPUAa33bFX8wFCGsTcRk8eJupgiPLqcHQtc6NS,GwVFnqCPUAa33bFX8wFCGsTcRk8eJupgiPLqcHQtc6NS,$148,$100,1,,,,,
ROOBET,https://solscan.io/account/3QZJcwMbeX6Em9zUNH26XHEteKyJXUnAhhHxFTFAHW45,3QZJcwMbeX6Em9zUNH26XHEteKyJXUnAhhHxFTFAHW45,$147,$99,1,,,,,
ROOBET,https://solscan.io/account/FTDpcCSaEd7E8Y9t3QK86RHTviPHpavTs8DrmvgYHfzE,FTDpcCSaEd7E8Y9t3QK86RHTviPHpavTs8DrmvgYHfzE,$148,$96,1,,,,,
ROOBET,https://solscan.io/account/3CiTnLacyWsWkW4VJA3eo82dcUhLDhwVaH3cNNVa3pM6,3CiTnLacyWsWkW4VJA3eo82dcUhLDhwVaH3cNNVa3pM6,$147,$86,1,,,,,
ROOBET,https://solscan.io/account/Fvsg6icRTDMDAt3n61wDZkgbVquepudjwnBtEWBKnQjM,Fvsg6icRTDMDAt3n61wDZkgbVquepudjwnBtEWBKnQjM,$738,$80,1,,,,,
ROOBET,https://solscan.io/account/HPPmz7hjNdHq9bdg5YAhQ5i8e1LZJnacnd4pFwregwDQ,HPPmz7hjNdHq9bdg5YAhQ5i8e1LZJnacnd4pFwregwDQ,"$1,037",$79,1,,,,,
ROOBET,https://solscan.io/account/FENHkZiLbEfw9L57swEB9FKrwLCxyS4nxo7jgRRzAvP,FENHkZiLbEfw9L57swEB9FKrwLCxyS4nxo7jgRRzAvP,$444,$74,1,,,,,
ROOBET,https://solscan.io/account/BY7aKTmPpA7EhbNr9pB4LQ8R3q6fe8Pj5FaRSW7i4DDy,BY7aKTmPpA7EhbNr9pB4LQ8R3q6fe8Pj5FaRSW7i4DDy,$265,$74,1,,,,,
ROOBET,https://solscan.io/account/GMYnEAYZk3VoVUDj8XYRZrR7GaDxKHPMgvKKRcJAXPC7,GMYnEAYZk3VoVUDj8XYRZrR7GaDxKHPMgvKKRcJAXPC7,$74,$73,1,,,,,
ROOBET,https://solscan.io/account/5cL84RkdoAiJiUp8XJgNMQ9Zh1tVpYbRjNKmGmQk8Znu,5cL84RkdoAiJiUp8XJgNMQ9Zh1tVpYbRjNKmGmQk8Znu,$296,$72,1,,,,,
ROOBET,https://solscan.io/account/HRwNdn63MHhLEYvYBVuTK7bP9XfS4YkT4x8nMsFXmhP6,HRwNdn63MHhLEYvYBVuTK7bP9XfS4YkT4x8nMsFXmhP6,$146,$72,1,,,,,
ROOBET,https://solscan.io/account/GSxzV7BiSa5TLZxdz5UsTcAiEX43a1rNRDhz86NBxgJK,GSxzV7BiSa5TLZxdz5UsTcAiEX43a1rNRDhz86NBxgJK,"$1,472",$71,1,,,,,
ROOBET,https://solscan.io/account/3dKXZW2ri54Z1P1zpxhJx48f1GyB9b5VwEqFowBAbYiq,3dKXZW2ri54Z1P1zpxhJx48f1GyB9b5VwEqFowBAbYiq,$74,$61,1,,,,,
ROOBET,https://solscan.io/account/Bi3wkWsVXAt6FN6twvKdVdvuWYfC5kQ3HNnaFLmfpyUN,Bi3wkWsVXAt6FN6twvKdVdvuWYfC5kQ3HNnaFLmfpyUN,$963,$60,1,,,,,
ROOBET,https://solscan.io/account/HX7APWabKtRJiF2dW9MWPecpyptdyKBoiJtjr1sAsTc5,HX7APWabKtRJiF2dW9MWPecpyptdyKBoiJtjr1sAsTc5,$74,$56,1,,,,,
ROOBET,https://solscan.io/account/7qXzVgzvqYb2mFYXsiDfzXFjYfv3GKBH2wJ8pqUnrizm,7qXzVgzvqYb2mFYXsiDfzXFjYfv3GKBH2wJ8pqUnrizm,$237,$53,1,,,,,
ROOBET,https://solscan.io/account/B1h7rmHboquugvokZ7xqWyPnbNjpUhfA7uhjpgXe6D7N,B1h7rmHboquugvokZ7xqWyPnbNjpUhfA7uhjpgXe6D7N,$132,$52,1,,,,,
ROOBET,https://solscan.io/account/DUzomvsXHh5isd9PzCDRmeqJUGgA8j54a7DsWzKg38P6,DUzomvsXHh5isd9PzCDRmeqJUGgA8j54a7DsWzKg38P6,$148,$51,1,,,,,
ROOBET,https://solscan.io/account/79aZPTjiRPzUFfana3jUJTJGxaYYHGGokQrL5iU57RJi,79aZPTjiRPzUFfana3jUJTJGxaYYHGGokQrL5iU57RJi,$73,$49,1,,,,,
ROOBET,https://solscan.io/account/GTwdfaZNV8r3bdANyxtBcbazPhE34VUCPzK8JP6FVXVT,GTwdfaZNV8r3bdANyxtBcbazPhE34VUCPzK8JP6FVXVT,"$1,107",$47,1,,,,,
ROOBET,https://solscan.io/account/3U4XLNjSYx5uEqrvMzC8ubGL3oCjLhzsBw9S7Q6hyQXW,3U4XLNjSYx5uEqrvMzC8ubGL3oCjLhzsBw9S7Q6hyQXW,$73,$43,1,,,,,
ROOBET,https://solscan.io/account/CjNrKnTfohbu9QyKReR4mDBFwufbt73sWvpfQ9RhAcYk,CjNrKnTfohbu9QyKReR4mDBFwufbt73sWvpfQ9RhAcYk,$296,$43,1,,,,,
ROOBET,https://solscan.io/account/ExsyAJwH9tWxh31S8pyXyguEgCGAPGHhUp4HAVXmyJxF,ExsyAJwH9tWxh31S8pyXyguEgCGAPGHhUp4HAVXmyJxF,$443,$42,1,,,,,
ROOBET,https://solscan.io/account/EAEjNXRzAUVjS1hwx2UgHCspjjwRwxM63ritM6Mnx2HP,EAEjNXRzAUVjS1hwx2UgHCspjjwRwxM63ritM6Mnx2HP,$13,$39,1,,,,,
ROOBET,https://solscan.io/account/gAEmaXmxQ1pHB3gLZhsrYkq7mrjRZcACMxeRZFQGNZV,gAEmaXmxQ1pHB3gLZhsrYkq7mrjRZcACMxeRZFQGNZV,$73,$38,1,,,,,
ROOBET,https://solscan.io/account/BChKPFprqdpwQbeDYNuwBMBsuHnYmCqbDHhz6s13tCJv,BChKPFprqdpwQbeDYNuwBMBsuHnYmCqbDHhz6s13tCJv,$221,$37,1,,,,,
ROOBET,https://solscan.io/account/E1pR3uDfwfrLySJduAGsBHMSrZa5i4s7UsbXWhzPei4u,E1pR3uDfwfrLySJduAGsBHMSrZa5i4s7UsbXWhzPei4u,$276,$37,1,,,,,
ROOBET,https://solscan.io/account/GrS5UoP9ia1CPYRZMErtE7rMH7Sg5YVeFs3DaQJM2xRh,GrS5UoP9ia1CPYRZMErtE7rMH7Sg5YVeFs3DaQJM2xRh,$249,$37,1,,,,,
ROOBET,https://solscan.io/account/BFJmpj672ri8HSxhtsPQarpTBUFQCH19hEu3cJeCyxbP,BFJmpj672ri8HSxhtsPQarpTBUFQCH19hEu3cJeCyxbP,$73,$36,1,,,,,
ROOBET,https://solscan.io/account/B6t8ZshgFnAHYmGfMCWyS8P1JifaCe16i79dBV6yZHA9,B6t8ZshgFnAHYmGfMCWyS8P1JifaCe16i79dBV6yZHA9,$36,$36,1,,,,,
ROOBET,https://solscan.io/account/6ifUkR9GckggpKqvPXb9hEUfjrj9chrAHc7aKRErvyqY,6ifUkR9GckggpKqvPXb9hEUfjrj9chrAHc7aKRErvyqY,$73,$34,1,,,,,
JASON,https://solscan.io/account/DijroykWBdhU1miZKd2e36femZrESeDRSJzu79eHggxE,DijroykWBdhU1miZKd2e36femZrESeDRSJzu79eHggxE,$921,$119.9K,1,,,,,
JASON,https://solscan.io/account/2pENoWVJaBumKN57C7b6CzepDnNjZ5QsggXF5p3AcLj3,2pENoWVJaBumKN57C7b6CzepDnNjZ5QsggXF5p3AcLj3,$400,$30.3K,1,,,,,
JASON,https://solscan.io/account/HtnZSBGa7pvoVt5BVHqApkfFEtDq74bfzmYASyX3QgEV,HtnZSBGa7pvoVt5BVHqApkfFEtDq74bfzmYASyX3QgEV,"$9,089",$24.9K,1,,,,,
JASON,https://solscan.io/account/B59WJbd92wyKHGgExbbbVU7CSjEcFmSxhxiX5oynTidM,B59WJbd92wyKHGgExbbbVU7CSjEcFmSxhxiX5oynTidM,$587,$24.7K,1,,,,,
JASON,https://solscan.io/account/6gHP6D4FZ7xobuCR9KLxYiQdFz9EMMLkHADN17RsPJBQ,6gHP6D4FZ7xobuCR9KLxYiQdFz9EMMLkHADN17RsPJBQ,$472,$23.0K,1,,,,,
JASON,https://solscan.io/account/5UHGan6RJrVjWZe2na7YQ7jfD7x5nbtpiGb2MU2YV5u,5UHGan6RJrVjWZe2na7YQ7jfD7x5nbtpiGb2MU2YV5u,$258,$22.9K,1,,,,,
JASON,https://solscan.io/account/2kNzpf9sKQ5r8XhDJRvsBpNQkoCqbHqjR4ber2eWD5k7,2kNzpf9sKQ5r8XhDJRvsBpNQkoCqbHqjR4ber2eWD5k7,$636,$21.9K,1,,,,,
JASON,https://solscan.io/account/6sd8jj9J7vJJ2ScNKePxCcLgBY3usksRJ7NmFrufYP6t,6sd8jj9J7vJJ2ScNKePxCcLgBY3usksRJ7NmFrufYP6t,$132,$20.9K,1,,,,,
